type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
status	post_user_646923735447140	646923735447140_779556995517146	https://www.facebook.com/646923735447140/posts/779556995517146	Mi spieghereste perché al referendum dovrei votare si? Alla fine il senato resta  ma vorrei avere qualche informazione in più...					2016-11-08T19:28:00+0000	1478633280	2016-11-08 20:28:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_646923735447140	646923735447140_10209504302318258	https://www.facebook.com/646923735447140/posts/10209504302318258	http://www.ilfattoquotidiano.it/2016/10/30/referendum-costituzionale-il-popolo-di-renzi-in-piazza-ha-le-idee-chiare-perche-votare-si-perche-si/571550/  comico... Mandiamo a casa 300 parlamentari. Poi però non possiamo eleggerli più  li eleggono loro...con l immunità. Quindi a un certo punto ci sarà bisogno di 10 senatori la   una commissione provvisoria di qua...e via appalti pubblici truccati e indennità parlamentari. Perché voti SI? Perché si....	https://external.xx.fbcdn.net/safe_image.php?d=AQDwot7OOlVi1ES1&w=130&h=130&url=http%3A%2F%2Fst.ilfattoquotidiano.it%2Fwp-content%2Fuploads%2F2016%2F10%2Fpiazza-si-675-524x275.jpg&cfs=1&sx=6&sy=0&sw=275&sh=275	https://external.xx.fbcdn.net/safe_image.php?d=AQCo31pZEn5BrDsx&url=http%3A%2F%2Fst.ilfattoquotidiano.it%2Fwp-content%2Fuploads%2F2016%2F10%2Fpiazza-si-675-524x275.jpg	http://www.ilfattoquotidiano.it/2016/10/30/referendum-costituzionale-il-popolo-di-renzi-in-piazza-ha-le-idee-chiare-perche-votare-si-perche-si/571550/	ilfattoquotidiano.it	2016-11-07T12:28:41+0000	1478521721	2016-11-07 13:28:41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_646923735447140	646923735447140_10207963244025286	https://www.facebook.com/646923735447140/posts/10207963244025286	http://whattanews.altervista.org/wp-content/uploads/2015/10/12079454_768929316552468_8958322670414870543_n.jpg	https://external.xx.fbcdn.net/safe_image.php?d=AQAFQoA0a2xi2QYF&w=130&h=130&url=http%3A%2F%2Fwhattanews.altervista.org%2Fwp-content%2Fuploads%2F2015%2F10%2F12079454_768929316552468_8958322670414870543_n.jpg&cfs=1&sx=139&sy=0&sw=769&sh=769	https://external.xx.fbcdn.net/safe_image.php?d=AQBjlms8wdwU0Mci&url=http%3A%2F%2Fwhattanews.altervista.org%2Fwp-content%2Fuploads%2F2015%2F10%2F12079454_768929316552468_8958322670414870543_n.jpg	http://whattanews.altervista.org/wp-content/uploads/2015/10/12079454_768929316552468_8958322670414870543_n.jpg	whattanews.altervista.org	2016-11-04T19:04:04+0000	1478286244	2016-11-04 20:04:04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
status	post_user_646923735447140	646923735447140_777265005746345	https://www.facebook.com/646923735447140/posts/777265005746345	Mi dicono tutti che sono un pidiota. Qualcuno sa cosa significa? Grazie					2016-11-04T12:01:44+0000	1478260904	2016-11-04 13:01:44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
status	post_page_646923735447140	646923735447140_777173745755471	https://www.facebook.com/646923735447140/posts/777173745755471	I sostenitori del NO sono talmente numerosi  al punto da aver creato i sodalizi più disparati: senatori autorevoli che hanno votato per la stessa riforma in parlamento  come Mario Monti; populisti che lamentano il costo esorbitante e la corruzione del governo italiano  come Beppe Grillo; addirittura alcuni esponenti del partito di Renzi che in passato hanno guidato commissioni per varare analoghe modifiche costituzionali  come Massimo D Alema  cariatidi della  casta  più becera quali Cirino Pomicino  Gianfranco Fini  Ciriaco De Mita  Pierluigi Bersani   nostalgici di ideologie del secolo scorso quali Bertinotti  Vendola  Ferrero  e per finire anche quel poco che resta del sacro romano impero di Arcore. Ebbene è chiaro anche ai neonati che costoro non sono uniti dalla contrarietà alla riforma  quanto da una malcelata insofferenza ed invidia nei confronti di Matteo Renzi che con tutti i suoi limiti e difetti ha fatto in due anni ciò che questa armata Brancaleone non ha fatto in trenta anni.					2016-11-04T07:20:30+0000	1478244030	2016-11-04 08:20:30	76	49	80	72	201	22	10	12	26	0	76	0	1	0	0	3	0
event	post_page_646923735447140	646923735447140_1831897223765106	https://www.facebook.com/646923735447140/posts/1831897223765106	Comitato per il SI al Referendum Costituzionale added an event.	https://scontent.xx.fbcdn.net/v/t1.0-0/c31.0.130.130/p130x130/14907560_777156269090552_3092482539430599433_n.jpg?oh=034a52199f15b4d97bd9a3330744996a&oe=58C4CC44	https://scontent.xx.fbcdn.net/v/t1.0-9/c97.0.403.403/14907560_777156269090552_3092482539430599433_n.jpg?oh=f57aa69da922379fb85a4e7c3fa386a2&oe=58B7BB4A	https://www.facebook.com/events/1831897223765106/	facebook.com	2016-11-04T06:18:38+0000	1478240318	2016-11-04 07:18:38	2	18	3	0	21	16	11	5	11	0	2	1	0	0	0	0	0
status	post_user_646923735447140	646923735447140_776870315785814	https://www.facebook.com/646923735447140/posts/776870315785814	IO VOTO NO SEMPLICEMENTE PERCHÉ SE NON CONVENISSE AI NOSTRI CARI POLITICI NON INSISTEREBBERO COSI TANTO. ..ANDATE A PRENDERE PER IL CULO AGLI IDIOTI TANTO L ITALIA È BELLA PIENA DI IDIOTI...					2016-11-03T16:34:48+0000	1478190888	2016-11-03 17:34:48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
status	post_user_646923735447140	646923735447140_775519762587536	https://www.facebook.com/646923735447140/posts/775519762587536	Sapete che nell art. 91 della bozza della legge di stabilità (la finanziaria per intenderci  la legge con la quale il governo decide dove mettere i soldi delle nostre tasse) c è scritto che lo Stato si fa garante per 97 milioni per la Ryder Cup  un torneo di golf?  Per carità  un torneo prestigioso ma perché dobbiamo mettere a garanzia i nostri soldi? Perché se qualcosa andrà storto ci penserà “pantalone”  se lieviteranno i costi ci penseremo noi cittadini insomma. Nel comitato organizzatore della Ryder Cup c è il figlio di Gianni Letta (ex-sottosegretario di Berlusconi) e anche la moglie di Frattini (ex-ministro esteri di Berlusconi). In questi giorni i denari pubblici dovrebbero essere maneggiati con particolare attenzione viste le emergenze che deve affrontare il Paese. Vi invito poi ad una riflessione. Vi rendete conto che i presunti 57 milioni che si risparmierebbero con la riforma della Costituzione Renzi-Boschi-Verdini-Napolitano sono molto meno dei denari messi a garanzia per un torneo di golf? La perdita di sovranità popolare vale meno di un torneo di golf? Per costoro evidentemente sì.  #IoDicoNo					2016-11-01T10:50:36+0000	1477997436	2016-11-01 11:50:36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_646923735447140	646923735447140_10209366878461402	https://www.facebook.com/646923735447140/posts/10209366878461402	Pensioni  Landini vs Renzi: “Dopo 40 anni di contributi devo chiedere un prestito alla banca? Ma io ti corro dietro!” Maurizio Landini attacca su tutti i fronti Matteo Renzi  che più volte chiama “il genio di Firenze”. Referendum  legge elettorale  riforma delle pensioni. “Il premier ha promesso che dopo il referendum farà un sacco di cose: dice che cambierà la legge elettorale  su cui aveva addirittura messo la fiducia tanto ci teneva; dice che cambierà l’Europa. Ma tutto dopo il referendum. .. 	https://external.xx.fbcdn.net/safe_image.php?d=AQDIpDCY9p0ZqIAf&w=130&h=130&url=http%3A%2F%2Fst.ilfattoquotidiano.it%2Fwp-content%2Fuploads%2F2016%2F10%2Flandini-675-524x275.jpg&cfs=1&sx=154&sy=0&sw=275&sh=275	https://external.xx.fbcdn.net/safe_image.php?d=AQAn57UHR5F4aSZl&url=http%3A%2F%2Fst.ilfattoquotidiano.it%2Fwp-content%2Fuploads%2F2016%2F10%2Flandini-675-524x275.jpg	http://www.ilfattoquotidiano.it/2016/10/30/pensioni-landini-vs-renzi-dopo-40-anni-di-contributi-devo-chiedere-un-prestito-alla-banca-ma-io-ti-corro-dietro/571855/	ilfattoquotidiano.it	2016-11-01T06:52:01+0000	1477983121	2016-11-01 07:52:01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_646923735447140	646923735447140_10209357910037197	https://www.facebook.com/646923735447140/posts/10209357910037197	I SEGUACI DEL SI AL REFERENDUM SULLA DEFORMA COSTITUZIONALE.. (..ma anche certi creduloni della rete) HANNO RAGGIUNTO LIVELLI DI IMBECILLITA  DA CAPOGIRO! L’altro giorno è stata creata una pagina falsa  si chiama tg sky 24 (ispirato a sky tg24). non so chi ne sia l’autore. al quale vanno i miei tristi complimenti per l’idea di questa indagine sociale. questa pagina falsa ha una sola notizia  falsa e falsissima: umberto eco: “chi voterà no è un imbecille e i grillini sono una legione d’imbecilli” 	https://external.xx.fbcdn.net/safe_image.php?d=AQBBHqI0nDaijCDi&w=130&h=130&url=http%3A%2F%2Fblog02.ilsole24ore.com%2Fjacopogiliberto%2Fwp-content%2Fuploads%2Fsites%2F35%2F2016%2F10%2Ffalso-eco-1.jpg&cfs=1&sx=0&sy=0&sw=545&sh=545	https://external.xx.fbcdn.net/safe_image.php?d=AQDKN9zcMurmCp5j&url=http%3A%2F%2Fblog02.ilsole24ore.com%2Fjacopogiliberto%2Fwp-content%2Fuploads%2Fsites%2F35%2F2016%2F10%2Ffalso-eco-1.jpg	http://jacopogiliberto.blog.ilsole24ore.com/2016/10/30/una-bufala-su-umberto-eco-e-la-rete-esplode-in-offese-contro-eco/	jacopogiliberto.blog.ilsole24ore.com	2016-10-31T07:58:20+0000	1477900700	2016-10-31 08:58:20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_646923735447140	646923735447140_159813481147939	https://www.facebook.com/646923735447140/posts/159813481147939	I RIBELLI DEL SI - Condividete la pagina dei Partigiani per il SI con un like e con un link sul vostro profilo!!! Facciamo vedere agli stalinisti che hanno occupato l Anpi che ci ribelliamo  https://www.facebook.com/Partigiani-Referendum-Istituzionale-CE-CHI-DICE-SI-243703756026805/	https://scontent.xx.fbcdn.net/v/t1.0-1/p200x200/14359048_243705472693300_6668684053798691376_n.jpg?oh=93f03d9868d19da62599a7775407ac1d&oe=588C5879	https://external.xx.fbcdn.net/safe_image.php?d=AQBs5DnoF5rDM5f6&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Fv%2Ft1.0-1%2Fp200x200%2F14359048_243705472693300_6668684053798691376_n.jpg%3Foh%3D93f03d9868d19da62599a7775407ac1d%26oe%3D588C5879	https://www.facebook.com/Partigiani-Referendum-Istituzionale-CE-CHI-DICE-SI-243703756026805/	facebook.com	2016-10-27T15:08:14+0000	1477580894	2016-10-27 17:08:14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_646923735447140	646923735447140_10207205123551155	https://www.facebook.com/646923735447140/posts/10207205123551155	http://www.agoramagazine.it/index.php?option=com_k2&view=item&id=9903%3Araniero-la-valle-il-vero-quesito-approvate-che-lo-stato-sia-tutto-le-regioni-niente-e-che-uno-solo-decida-la-guerra&Itemid=485	https://external.xx.fbcdn.net/safe_image.php?d=AQB4rcOr6faR9upx&w=130&h=130&url=http%3A%2F%2Fwww.agoramagazine.it%2Fmedia%2Fk2%2Fitems%2Fcache%2F49e343625157f62acca41086aa1f1636_M.jpg&cfs=1&sx=82&sy=0&sw=300&sh=300	https://external.xx.fbcdn.net/safe_image.php?d=AQDGcHrIuX7Amyec&url=http%3A%2F%2Fwww.agoramagazine.it%2Fmedia%2Fk2%2Fitems%2Fcache%2F49e343625157f62acca41086aa1f1636_M.jpg	http://www.agoramagazine.it/index.php?option=com_k2&view=item&id=9903%3Araniero-la-valle-il-vero-quesito-approvate-che-lo-stato-sia-tutto-le-regioni-niente-e-che-uno-solo-decida-la-guerra&Itemid=485	agoramagazine.it	2016-10-27T14:06:26+0000	1477577186	2016-10-27 16:06:26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_646923735447140	646923735447140_10207205105470703	https://www.facebook.com/646923735447140/posts/10207205105470703	http://www.agoramagazine.it/index.php?option=com_k2&view=item&id=9903%3Araniero-la-valle-il-vero-quesito-approvate-che-lo-stato-sia-tutto-le-regioni-niente-e-che-uno-solo-decida-la-guerra&Itemid=485	https://external.xx.fbcdn.net/safe_image.php?d=AQB4rcOr6faR9upx&w=130&h=130&url=http%3A%2F%2Fwww.agoramagazine.it%2Fmedia%2Fk2%2Fitems%2Fcache%2F49e343625157f62acca41086aa1f1636_M.jpg&cfs=1&sx=82&sy=0&sw=300&sh=300	https://external.xx.fbcdn.net/safe_image.php?d=AQDGcHrIuX7Amyec&url=http%3A%2F%2Fwww.agoramagazine.it%2Fmedia%2Fk2%2Fitems%2Fcache%2F49e343625157f62acca41086aa1f1636_M.jpg	http://www.agoramagazine.it/index.php?option=com_k2&view=item&id=9903%3Araniero-la-valle-il-vero-quesito-approvate-che-lo-stato-sia-tutto-le-regioni-niente-e-che-uno-solo-decida-la-guerra&Itemid=485	agoramagazine.it	2016-10-27T14:05:37+0000	1477577137	2016-10-27 16:05:37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_646923735447140	646923735447140_10207887682656299	https://www.facebook.com/646923735447140/posts/10207887682656299	http://firenze.repubblica.it/cronaca/2016/08/13/news/capalbio_rivolta_per_i_profughi_il_sindaco_pd_-145937904/	https://external.xx.fbcdn.net/safe_image.php?d=AQCJhl4ClD8DUI6s&w=130&h=130&url=http%3A%2F%2Fwww.repstatic.it%2Fcontent%2Flocalirep%2Fimg%2Frep-firenze%2F2016%2F08%2F13%2F192427598-0831fab6-3c6e-4a72-acd1-dd943704b117.jpg&cfs=1&sx=87&sy=0&sw=315&sh=315	https://external.xx.fbcdn.net/safe_image.php?d=AQCQuwZHysgx9ms5&url=http%3A%2F%2Fwww.repstatic.it%2Fcontent%2Flocalirep%2Fimg%2Frep-firenze%2F2016%2F08%2F13%2F192427598-0831fab6-3c6e-4a72-acd1-dd943704b117.jpg	http://firenze.repubblica.it/cronaca/2016/08/13/news/capalbio_rivolta_per_i_profughi_il_sindaco_pd_-145937904/	firenze.repubblica.it	2016-10-26T21:01:31+0000	1477515691	2016-10-26 23:01:31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
status	post_user_646923735447140	646923735447140_769769389829240	https://www.facebook.com/646923735447140/posts/769769389829240	I PREGI della Riforma Boschi  - La Riforma Boschi realizza un monocameralismo sostanziale  perché il Senato (i cui componenti scendono da 320 a 100) diviene una camera consultiva  che ha 40 giorni di tempo per esprimere un parere non vincolante sulle proposte di legge votate dalla Camera dei deputati. Restano bicamerali solo poche leggi ordinamentali (leggi costituzionali  ratifiche dei trattati europei  leggi sulle minoranze linguistiche  ecc.).  - La Riforma Boschi definisce meglio gli ambiti di competenza della legislazione statale e di quella regionale  riducendo fortemente il contenzioso tra Stato e Regioni dinanzi alla Corte Costituzionale.  - La Riforma Boschi abolisce le Province.  - La Riforma Boschi abolisce il più inutile degli enti  il CNEL.  ------------------------------------------------------------------------------  I DIFETTI che la Riforma Boschi NON ha  - La Riforma Boschi  diversamente dalla riforma Calderoli bocciata dagli italiani nel 2006  NON istituisce un bicameralismo confuso e conflittuale  NON devolve pericolosamente poteri alle Regioni e NON attribuisce maggiori poteri al presidente del Consiglio dei ministri  - La Riforma Boschi  contrariamente alla riforma elaborata dalla Bicamerale presieduta da D’Alema  NON introduce l elezione diretta del presidente della Repubblica e NON modifica le norme costituzionali sull ordinamento giudiziario.  - Della Riforma Boschi NON fa parte la legge elettorale  che è una legge ordinaria e sarà presto esaminata dalla Corte Costituzionale.  ------------------------------------------------------------------------------  Cosa produrrebbe la vittoria del NO  - Gli oppositori alla Riforma Boschi non sono in grado di formulare una proposta alternativa di riforma costituzionale  perché parlano lingue molto diverse. Nel fronte del No  infatti  ci sono monocameralisti e bicameralisti  federalisti e centralisti  parlamentaristi e presidenzialisti. Pertanto  se vincessero i No  non cambierebbe assolutamente niente.					2016-10-23T12:06:05+0000	1477224365	2016-10-23 14:06:05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
video	post_user_646923735447140	646923735447140_1271219972942645	https://www.facebook.com/646923735447140/posts/1271219972942645	Guardate questo interessante video presentato alla trasmissione  La Gabbia  da Gianluigi Paragone. https://www.facebook.com/MirkoBustoM5S/videos/1297418213616092/ Dopodiché riflettete sulla seguente cronaca STORICA. :(  Il tranello ha origini lontane!...  Questo link che allego denuncia gli accordi tra i colossi bancari (come Morgan) già agli inizi del  900.  Dura 34 minuti  guardatelo ed avrete le idee più chiare di cosa stiamo rischiando; non solamente noi italiani  ma a livello mondiale  con questi incoscienti criminali della finanza!  Se ci tenete al vostro futuro  e se ci tenete al futuro dei vostri figli e nipoti ... al referendum del 4 dicembre VOTATE NO.  NO al dominio del dollaro sui Popoli e sui loro diritti alla sopravvivenza! #IoDicoNO (y) https://youtu.be/5tO906BA898	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/14510714_1297425283615385_3152479134538530816_n.jpg?oh=282dd8dcdbad136f7ab060f692375f64&oe=58D45FAA	https://scontent.xx.fbcdn.net/v/t15.0-10/14510714_1297425283615385_3152479134538530816_n.jpg?oh=b675a3c81954b713e26550160b7e364a&oe=58CD81D1	https://www.facebook.com/MirkoBustoM5S/videos/1297418213616092/	facebook.com	2016-10-21T22:40:02+0000	1477089602	2016-10-22 00:40:02	0	17	0	0	17	17	1	16	0	0	0	0	0	0	0	0	0
status	post_user_646923735447140	646923735447140_768447329961446	https://www.facebook.com/646923735447140/posts/768447329961446	Per farvi capire quanto sia sbagliata e pericolosa la riforma della costituzione vi cito due punti proposti da questa modifica e vi dico cosa comporteranno in breve: (1) I senatori non saranno rinnovati contemporaneamente al parlamento ma in corrispondenza con le elezioni dei singoli consigli regionali (con criteri che ci comunicheranno dopo il referendum). (2)La durata del mandato dei senatori coincidera  con quella dei consigli regionali che li hanno eletti. Il punto primo vuol dire che quando ci saranno le elezioni saremo chiamati a rinnovare il governo ma non il senato e quest ultimo  restera  quello nominato dal consiglio regionale (precedente)  ed avra  il potere di intervenire su ogni singola legge laddove un terzo del senato ne facesse richiesta; in pratica si inserisce per la prima volta nella costituzione Italiana un ente politico capace di bloccare l azione del governo su qualunque punto e questo nuovo senato non viene costituito o eletto seguendo il concetto democratico del suffragio universale. Il secondo punto garantisce a questo senato non eletto dal popolo di poter controllare ed eventualmente bloccare le leggi indesiderate dai senatori e dai centri di potere a cui questi saranno legati per tutta la durata del consiglio regionale a prescindere appunto dal suffragio universale che sostituira  il governo. Questo e  quanto basta a smentire la supposta maggiore scorrevolezza della futura attivita  di governo e delle leggi. Per favore  FATE GIRARE!					2016-10-21T08:40:10+0000	1477039210	2016-10-21 10:40:10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
status	post_user_646923735447140	646923735447140_768430756629770	https://www.facebook.com/646923735447140/posts/768430756629770	Sono un insegnane di scuola superiore; nel liceo di Santeramo  (provincia.  di Bari) stiamo organizzando un confronto tra le parti. Potete indicarmi qualcuno  che possa presentare le ragioni del si?Grazie.					2016-10-21T08:16:41+0000	1477037801	2016-10-21 10:16:41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
status	post_user_646923735447140	646923735447140_767218146751031	https://www.facebook.com/646923735447140/posts/767218146751031	La vecchia nomenklatura si mette di traverso.sono 20 anni che cercano di fare una riforma costituzionale tra comitati riunioni incontri dibattiti senza riuscirci.una vergogna.e  ora  di dire basta a chi vuole bloccare l Italia.io voto SI					2016-10-19T09:23:46+0000	1476869026	2016-10-19 11:23:46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
status	post_user_646923735447140	646923735447140_765990423540470	https://www.facebook.com/646923735447140/posts/765990423540470	Siete tutti gay					2016-10-17T13:19:10+0000	1476710350	2016-10-17 15:19:10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
video	post_user_646923735447140	646923735447140_653090934867997	https://www.facebook.com/646923735447140/posts/653090934867997	Ascoltare il professor Muraglia. 	https://external.xx.fbcdn.net/safe_image.php?d=AQDe66fZW4feaa6v&w=130&h=130&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FwiqOkwqvil4%2Fhqdefault_live.jpg&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQCOm0D44kyVAR66&w=720&h=720&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FwiqOkwqvil4%2Fhqdefault_live.jpg&cfs=1	https://www.youtube.com/watch?v=wiqOkwqvil4	youtube.com	2016-10-14T23:08:44+0000	1476486524	2016-10-15 01:08:44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_user_646923735447140	646923735447140_643442685815189	https://www.facebook.com/646923735447140/posts/643442685815189		https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/14670699_643442685815189_2867871087670663476_n.jpg?oh=b62d8787066dae5757c1840047c0b82f&oe=58B8A16B	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/14670699_643442685815189_2867871087670663476_n.jpg?oh=722b528f354264341c5c98f2dd7853d8&oe=58C69F94	https://www.facebook.com/photo.php?fbid=643442685815189&set=o.646923735447140&type=3	facebook.com	2016-10-13T11:23:00+0000	1476357780	2016-10-13 13:23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_646923735447140	646923735447140_10209063904087868	https://www.facebook.com/646923735447140/posts/10209063904087868	http://www.vezzano.net/media/211/Mussolini.jpg	https://external.xx.fbcdn.net/safe_image.php?d=AQCJIYcwTUc38oEC&w=130&h=130&url=http%3A%2F%2Fwww.vezzano.net%2Fmedia%2F211%2FMussolini.jpg&cfs=1&sx=225&sy=0&sw=398&sh=398	https://external.xx.fbcdn.net/safe_image.php?d=AQBsCIUfVJNfQFH9&url=http%3A%2F%2Fwww.vezzano.net%2Fmedia%2F211%2FMussolini.jpg	http://www.vezzano.net/media/211/Mussolini.jpg	vezzano.net	2016-10-12T12:14:39+0000	1476274479	2016-10-12 14:14:39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_user_646923735447140	646923735447140_10154844607392697	https://www.facebook.com/646923735447140/posts/10154844607392697	Simpatica dai!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14642177_10154844607392697_912138490204329456_n.jpg?oh=ceac2c1c7ed4d763bd08edf1f1643d2d&oe=58C30358	https://scontent.xx.fbcdn.net/v/t1.0-9/14642177_10154844607392697_912138490204329456_n.jpg?oh=4dfa459adcae7c31f03c1b20aab41cae&oe=5887D933	https://www.facebook.com/photo.php?fbid=10154844607392697&set=o.646923735447140&type=3	facebook.com	2016-10-12T11:34:08+0000	1476272048	2016-10-12 13:34:08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
