type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
video	post_page_514130915309733	514130915309733_1237580302964787	https://www.facebook.com/514130915309733/posts/1237580302964787	SI al referendum shared Matteo Renzi News s video.	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/14926571_1121438367952156_3562304222433116160_n.jpg?oh=45123cb15a5efc8f05c94335e5027a00&oe=58D2A498	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/14926571_1121438367952156_3562304222433116160_n.jpg?oh=bc869641b417ad5aa58d9632079a2ca6&oe=58D364BA	https://www.facebook.com/matteorenzinews/videos/1121429421286384/	facebook.com	2016-11-07T14:29:44+0000	1478528984	2016-11-07 15:29:44	14	12	14	0	26	11	10	1	5	0	14	0	0	0	0	0	0
link	post_page_514130915309733	514130915309733_1237576782965139	https://www.facebook.com/514130915309733/posts/1237576782965139	SI al referendum shared a link.	https://external.xx.fbcdn.net/safe_image.php?d=AQCB8LtPjfabQAvB&w=130&h=130&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDExMDE1NDYyNTEyMjk2OTA5ODoyMTM1MzQ4MjQz&cfs=1&sx=114&sy=0&sw=515&sh=515	https://external.xx.fbcdn.net/safe_image.php?d=AQAPjM86xu5UzcRl&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDExMDE1NDYyNTEyMjk2OTA5ODoyMTM1MzQ4MjQz	http://www.unita.tv/focus/alessandro-preziosi-leopolda-7-2016/	unita.tv	2016-11-07T14:26:13+0000	1478528773	2016-11-07 15:26:13	18	1	19	4	24	1	1	0	1	0	18	1	0	0	0	0	0
status	post_user_514130915309733	514130915309733_1235558063167011	https://www.facebook.com/514130915309733/posts/1235558063167011	come cambierà il linguaggio della costituzione qualora vinca il si?					2016-11-05T13:15:37+0000	1478351737	2016-11-05 14:15:37	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
link	post_user_514130915309733	514130915309733_10210565334747934	https://www.facebook.com/514130915309733/posts/10210565334747934	Da leggere Viola e Pineda:  Tutti i tatticismi di Camusso e Landini anti Renzi sul contratto metalmeccanici   	https://external.xx.fbcdn.net/safe_image.php?d=AQDzwuChT4FZLRCm&w=130&h=130&url=http%3A%2F%2Fformiche.net%2Fwp-content%2Fblogs.dir%2F10051%2Ffiles%2F2015%2F06%2FImagoeconomica_790680.jpg&cfs=1&sx=128&sy=0&sw=567&sh=567	https://external.xx.fbcdn.net/safe_image.php?d=AQALt8avvU2g51Su&url=http%3A%2F%2Fformiche.net%2Fwp-content%2Fblogs.dir%2F10051%2Ffiles%2F2015%2F06%2FImagoeconomica_790680.jpg	http://formiche.net/2016/11/05/tutti-tatticismi-di-camusso-e-landini-anti-renzi-sul-contratto-metalmeccanici/	formiche.net	2016-11-05T09:10:49+0000	1478337049	2016-11-05 10:10:49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_page_514130915309733	514130915309733_1233597036696447	https://www.facebook.com/514130915309733/posts/1233597036696447	http://youmedia.fanpage.it/video/al/WBnFyOSwOkxJAJj0	https://external.xx.fbcdn.net/safe_image.php?d=AQB8TIdIl8iGQOf4&w=130&h=130&url=https%3A%2F%2Fd1vvp9ihshjy3m.cloudfront.net%2Fvideo%2FWBnFyOSwOkxJAJj0_pd.jpg%3F1478085017202&cfs=1&sx=94&sy=0&sw=480&sh=480	https://external.xx.fbcdn.net/safe_image.php?d=AQCBdFq_XlVwEHKD&url=https%3A%2F%2Fd1vvp9ihshjy3m.cloudfront.net%2Fvideo%2FWBnFyOSwOkxJAJj0_pd.jpg%3F1478085017202	http://youmedia.fanpage.it/video/al/WBnFyOSwOkxJAJj0	youmedia.fanpage.it	2016-11-03T13:08:27+0000	1478178507	2016-11-03 14:08:27	14	6	14	11	31	5	4	1	1	0	14	0	0	0	0	0	0
link	post_user_514130915309733	514130915309733_10209341647770910	https://www.facebook.com/514130915309733/posts/10209341647770910	Una breve satira	https://external.xx.fbcdn.net/safe_image.php?d=AQAxKw7Lll7lVsVh&w=130&h=130&url=https%3A%2F%2Fcronachefigli.com%2Fwp-content%2Fuploads%2F2016%2F11%2Frenzi-inglese-video-musicali.jpg&cfs=1&sx=163&sy=0&sw=500&sh=500	https://external.xx.fbcdn.net/safe_image.php?d=AQCVnsuqvB5KPqGb&url=https%3A%2F%2Fcronachefigli.com%2Fwp-content%2Fuploads%2F2016%2F11%2Frenzi-inglese-video-musicali.jpg	https://cronachefigli.com/basta-un-ni-referendum	cronachefigli.com	2016-11-03T10:05:43+0000	1478167543	2016-11-03 11:05:43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_514130915309733	514130915309733_1007353816054531	https://www.facebook.com/514130915309733/posts/1007353816054531	http://www.davidpuente.it/blog/2016/11/01/sostenitori-del-partito-democratico-la-foto-sbagliata-la-piazza-del-popolo-di-matteo-renzi/	https://external.xx.fbcdn.net/safe_image.php?d=AQDU1xFuHRIha8FF&w=130&h=130&url=http%3A%2F%2Fwww.davidpuente.it%2Fblog%2Fwp-content%2Fuploads%2F2016%2F11%2Fbufala-foto-piazza-del-popolo-renzi-referendum-2009.jpg&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQDRF0MJJc-N_na-&url=http%3A%2F%2Fwww.davidpuente.it%2Fblog%2Fwp-content%2Fuploads%2F2016%2F11%2Fbufala-foto-piazza-del-popolo-renzi-referendum-2009.jpg	http://www.davidpuente.it/blog/2016/11/01/sostenitori-del-partito-democratico-la-foto-sbagliata-la-piazza-del-popolo-di-matteo-renzi/	davidpuente.it	2016-11-01T10:23:11+0000	1477995791	2016-11-01 11:23:11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_page_514130915309733	514130915309733_1229115833811234	https://www.facebook.com/514130915309733/posts/1229115833811234	SI al referendum updated their cover photo.	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14606255_1229115733811244_4486210887016211865_n.jpg?oh=483a835f0d31fae74a5020e1fdf83e29&oe=58B84988	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14606255_1229115733811244_4486210887016211865_n.jpg?oh=33c44047c00677492f4bbf05aae2f915&oe=58BE319D	https://www.facebook.com/AdessoRenziPerIlNostroFuturo/photos/a.514133788642779.1073741827.514130915309733/1229115733811244/?type=3	facebook.com	2016-10-29T17:50:23+0000	1477763423	2016-10-29 19:50:23	26	19	28	5	52	11	9	2	0	0	26	0	0	2	0	0	0
photo	post_page_514130915309733	514130915309733_1229114067144744	https://www.facebook.com/514130915309733/posts/1229114067144744	@matteorenzi #bastaunsi	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14595554_1229114067144744_8582719779455846845_n.jpg?oh=4c2840326491d5f2776bf8d116990944&oe=58CE155A	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14595554_1229114067144744_8582719779455846845_n.jpg?oh=2eae462dcdc4c43c01023d6ea4b4c79e&oe=58B7684F	https://www.facebook.com/AdessoRenziPerIlNostroFuturo/photos/a.514135381975953.1073741828.514130915309733/1229114067144744/?type=3	facebook.com	2016-10-29T17:48:50+0000	1477763330	2016-10-29 19:48:50	3	4	3	1	8	1	1	0	0	0	3	0	0	0	0	0	0
status	post_user_514130915309733	514130915309733_1228089443913873	https://www.facebook.com/514130915309733/posts/1228089443913873	E  bello sapere che esistono tante persone che hanno capito il senso del referendum....					2016-10-28T16:33:07+0000	1477672387	2016-10-28 18:33:07	1	3	1	0	4	2	2	0	0	0	1	0	0	0	0	0	0
link	post_user_514130915309733	514130915309733_159805311148756	https://www.facebook.com/514130915309733/posts/159805311148756	I RIBELLI DEL SI - Condividete la pagina dei Partigiani per il SI con un like e con un link sul vostro profilo!!! Facciamo vedere agli stalinisti che hanno occupato l Anpi che ci ribelliamo  https://www.facebook.com/Partigiani-Referendum-Istituzionale-CE-CHI-DICE-SI-243703756026805/	https://scontent.xx.fbcdn.net/v/t1.0-1/p200x200/14359048_243705472693300_6668684053798691376_n.jpg?oh=93f03d9868d19da62599a7775407ac1d&oe=588C5879	https://external.xx.fbcdn.net/safe_image.php?d=AQBs5DnoF5rDM5f6&url=https%3A%2F%2Fscontent.xx.fbcdn.net%2Fv%2Ft1.0-1%2Fp200x200%2F14359048_243705472693300_6668684053798691376_n.jpg%3Foh%3D93f03d9868d19da62599a7775407ac1d%26oe%3D588C5879	https://www.facebook.com/Partigiani-Referendum-Istituzionale-CE-CHI-DICE-SI-243703756026805/	facebook.com	2016-10-27T15:02:29+0000	1477580549	2016-10-27 17:02:29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
status	post_page_514130915309733	514130915309733_1226168564105961	https://www.facebook.com/514130915309733/posts/1226168564105961	Cominciano a Girare via Whatsapp  #riformacostituzionale  #bufalaart117  http://www.bastaunsi.it/tag/costituzione/ sovranita 26 ottobre 2016 La bufala della cessione di sovranità: con la riforma  Italia più forte in UE ottobre 26  2016 Recita l’attuale primo comma dell’articolo 117 della Costituzione: “La potestà legislativa è esercitata dallo Stato e dalle Regioni nel rispetto della Costituzione  nonché dei vincoli derivanti dall’ordinamento comunitario e dagli obblighi internazionali”. Con la riforma  esso cambierà così: “La potestà legislativa è esercitata dallo Stato e dalle Regioni nel rispetto della Costituzione  nonché dei vincoli derivanti dall’ordinamento dell’Unione Europea e dagli obblighi internazionali”.  È bastata questa modifica lessicale per scatenare dietrologie e scenari catastrofici  come se tutto d’un colpo l’Italia stesse cedendo la sua sovranità ai fantomatici “poteri forti”! La verità è che l’Italia ha scelto dagli anni Cinquanta del secolo scorso di intraprendere un cammino di condivisione e di integrazione con gli altri paesi europei  un percorso difficile e accidentato ma che ha avuto come suo fondamento la pace e la stabilità di un continente storicamente dilaniato da guerre e tensioni.  La modifica dell’Articolo 117 è comunque solo un miglioramento lessicale (“ordinamento comunitario” era da molto ritenuta formula non adeguata alla Costituzione)  ma nessuna modifica pratica rispetto alla situazione attuale. I trattati europei e la normativa comunitaria sono già un vincolo a cui l’Italia ha deciso liberamente di attenersi  sia in base all’Articolo 11 della Costituzione sulle limitazioni di sovranità atte a garantire la pace e la sicurezza delle nazioni  che in virtù del referendum d’indirizzo del 1989  che fu approvato dai cittadini  con cui si chiedeva di trasformare la Comunità Europea in una effettiva Unione.  La polemica strumentale di cui sopra richiama alla mente la vecchia questione della luna e del dito. Nel leggere la riforma costituzionale  si osserva quanto essa rappresenti l’opportunità per l’Italia di giocare un ruolo da protagonista in Europa  di rivendicare la sua visione competitiva e solidale  di non subire più certe regole europee come “imposizioni inaspettate”. Abbiamo già detto di quanto sarebbe importante poter godere della stessa stabilità politica dei nostri interlocutori principali  come la Germania e la Francia  per esprimere e affermare in ambito europeo le nostre istanze e le nostre priorità nazionali (a partire dalla necessità di una gestione europea e non più nazionale dell’immigrazione). Aggiungiamo che il nuovo Senato avrà il compito fondamentale di fare da raccordo tra la UE  la Repubblica Italiana e le amministrazioni territoriali  in modo che l’Italia sia sia più preparata e che sfrutti al meglio le opportunità europee.  A ben guardare  sono proprio i sostenitori del No i veri fautori di una sovranità limitata  quella a cui inevitabilmente sarebbe costretta un’Italia incapace di decidere  di modernizzarsi  di adeguarsi ai tempi. È con l’attuale Costituzione che abbiamo conosciuto le stagioni dei governi tecnici  delle mille procedure di infrazione europee  dei fondi europei non sfruttati dalle Regioni  dei tavoli negoziali a cui i nostri deboli governi non venivano invitati. Rafforzare la democrazia italiana  come fa la Costituzione  significa renderla più forte e incisiva in Europa  BUFALA Inoltro per conoscenza ...  Attenzione al Referendum del 4 dicembre  la riforma ha un articolo non SEGRETO ma trascurato. Ecco qual è… Superamento del bicameralismo perfetto  dimezzamento dei Senatori e taglio dei costi della  politica: sono questi i cavalli di battaglia portati avanti dagli esponenti del governo in tv per  convincere gli elettori a votare SI al referendum sulla riforma costituzionale. Qualcosa  però   non quadra. Infatti  all’interno del testo della riforma c’è un articolo che i renziani tendono a tenere  nascosto  ad ignorare  a far finta che non esista: è il numero 117. Dalle parti del PD si tende a  minimizzare l’importanza di questo passaggio della riforma  perché ciò che c’è scritto potrebbe  significare la definitiva perdita della nostra sovranità nazionale: “La potestà legislativa è  esercitata dallo Stato e dalle Regioni nel rispetto della  Costituzione  nonché dei vincoli derivanti dall’ordinamento dell’Unione  Europea e dagli obblighi internazionali.”. In pratica  se passano i SI al  referendum  all’indomani del voto dentro la nostra Costituzione ci sarà scritto che l’Italia  dovrà eseguire gli ordini di Bruxelles. Questo particolare  che non emerge quasi mai in tv o sui giornali  è stato denunciato proprio  l’11 Ottobre scorso  nel corso del confronto con la Boschi a Otto e mezzo. FATELO SAPERE A TUTTI DIFFONDETELO CONTRO LA CENSURA MEDIATICA					2016-10-26T13:02:23+0000	1477486943	2016-10-26 15:02:23	8	14	9	3	26	5	4	1	7	0	8	0	0	1	0	0	0
photo	post_page_514130915309733	514130915309733_1226150530774431	https://www.facebook.com/514130915309733/posts/1226150530774431	SI al referendum shared Matteo Renzi News s photo.	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/14680665_1108991085863551_2232070714102509732_n.png?oh=f43ca71ddd61e7c3b37be712d91c13d5&oe=58D5588F	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/14680665_1108991085863551_2232070714102509732_n.png?oh=233d684ae109940aff8cc0ee62a136db&oe=588A489A	https://www.facebook.com/matteorenzinews/photos/a.700732233356107.1073741828.700365933392737/1108991085863551/?type=3	facebook.com	2016-10-26T12:26:26+0000	1477484786	2016-10-26 14:26:26	12	20	12	0	32	11	11	0	4	0	12	0	0	0	0	0	0
video	post_user_514130915309733	514130915309733_10209584668444886	https://www.facebook.com/514130915309733/posts/10209584668444886	https://www.youtube.com/watch?v=wnUzt_ZfUZ0	https://external.xx.fbcdn.net/safe_image.php?d=AQAkfT1Li5elBlJJ&w=130&h=130&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FwnUzt_ZfUZ0%2Fmaxresdefault.jpg&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQApI62W2Flu9V_t&w=720&h=720&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FwnUzt_ZfUZ0%2Fmaxresdefault.jpg&cfs=1	https://www.youtube.com/watch?v=wnUzt_ZfUZ0	youtube.com	2016-10-25T20:56:36+0000	1477428996	2016-10-25 22:56:36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_514130915309733	514130915309733_10210667883675955	https://www.facebook.com/514130915309733/posts/10210667883675955	Adesso su Iuslaw Web Radio la seconda puntata di #ReferendumVERSUS!  Elia Barbujani e Milena Miranda salgono sul Ring insieme con i colleghi Antonio Piras e Antonio Sassi per il nuovo Match sul Referendum Costituzionale!  Inoltre Pierluigi Serra ci darà le news sul ricorso proposto al TAR Lazio per l impugnazione del quesito referendario.  Ascoltaci ora anche da APP!	https://external.xx.fbcdn.net/safe_image.php?d=AQBBUGe_E7xOjuuj&w=130&h=130&url=http%3A%2F%2Fwww.webradioiuslaw.it%2Fwp-content%2Fuploads%2F2016%2F10%2Freferendum-versus-puntata-2-1.png&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQA0DhCQ41PZJsGU&url=http%3A%2F%2Fwww.webradioiuslaw.it%2Fwp-content%2Fuploads%2F2016%2F10%2Freferendum-versus-puntata-2-1.png	http://www.webradioiuslaw.it/referendumversus-puntata-2-scontro-colleghi/	webradioiuslaw.it	2016-10-25T20:21:28+0000	1477426888	2016-10-25 22:21:28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
link	post_user_514130915309733	514130915309733_1219343558121795	https://www.facebook.com/514130915309733/posts/1219343558121795	#ReferendumCostituzionale del 4 dicembre: oggi Sergio Gerotto spiega perché votare #SÌ. Ieri Nadia Urbinati aveva spiegato le ragioni del #NO: http://www.unipd.it/ilbo/referendum1-davvero-vogliamo-luomo-solo-comando  Tag: Referendum: io voto NO  Campagna referendaria ANPI  SI al referendum   Basta un sì  Università degli Studi di Padova  Il Vivi Padova  RadioBue	https://external.xx.fbcdn.net/safe_image.php?d=AQDmA_06Op6_opGo&w=130&h=130&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDExMDA3MDQ5OTUyNzUxMTg1OjY0NTk2Nzc5Mw%3D%3D&cfs=1	https://external.xx.fbcdn.net/safe_image.php?d=AQBECIg0PSxibs0-&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDExMDA3MDQ5OTUyNzUxMTg1OjY0NTk2Nzc5Mw%3D%3D	http://www.unipd.it/ilbo/referendum2-bicameralismo-paritario-e-superato-dai-tempi	unipd.it	2016-10-19T09:02:13+0000	1476867733	2016-10-19 11:02:13	1	0	1	5	6	0	0	0	0	0	1	0	0	0	0	0	0
